001 , Cholera
V45.09 , Other specified cardiac device
V45.1 , Renal dialysis status
V45.2 , Presence of cerebrospinal fluid drainage device
V45.3 , Intestinal bypass or anastomosis status
V45.4 , Arthrodesis status
V45.5 , Presence of contraceptive device
V45.51 , Intrauterine contraceptive device
V45.52 , Subdermal contraceptive implant
V45.59 , Other
V45.6 , States following surgery of eye and adnexa
V45.61 , Cataract extraction status
V45.69 , Other states following surgery of eye and adnexa
V45.7 , Acquired absence of organ
V45.71 , Acquired absence of breast
V45.72 , Acquired absence of intestine (large) (small)
V45.73 , Acquired absence of kidney
V45.74 , Other parts of urinary tract
V45.75 , Stomach
V45.76 , Lung
V45.77 , Genital organs
V45.78 , Eye
V45.79 , Other acquired absence of organ
V45.8 , Other postprocedural status
V45.81 , Aortocoronary bypass status
V45.82 , Percutaneous transluminal coronary angioplasty status
V45.83 , Breast implant removal status
V45.84 , Dental restoration status
V45.85 , Insulin pump status
V45.86 , Bariatric surgery status
V45.89 , Other
V46 , Other dependence on machines
V46.0 , Aspirator
V46.1 , Respirator [Ventilator]
V46.11 , Dependence on respirator, status
V46.12 , Encounter for respirator dependence during power failure
V46.13 , Encounter for weaning from respirator [ventilator]
V46.14 , Mechanical complication of respirator [ventilator]
V46.2 , Supplemental oxygen
V46.8 , Other enabling machines
V46.9 , Unspecified machine dependence
V47 , Other problems with internal organs
V47.0 , Deficiencies of internal organs
V47.1 , Mechanical and motor problems with internal organs
V47.2 , Other cardiorespiratory problems
V47.3 , Other digestive problems
V47.4 , Other urinary problems
V47.5 , Other genital problems
V47.9 , Unspecified
V48 , Problems with head, neck, and trunk
V48.0 , Deficiencies of head
V48.1 , Deficiencies of neck and trunk
V48.2 , Mechanical and motor problems with head
V48.3 , Mechanical and motor problems with neck and trunk
V48.4 , Sensory problem with head
V48.5 , Sensory problem with neck and trunk
V48.6 , Disfigurements of head
V48.7 , Disfigurements of neck and trunk
V48.8 , Other problems with head, neck, and trunk
V48.9 , Unspecified problem with head, neck, or trunk
V49 , Other conditions influencing health status
V49.0 , Deficiencies of limbs
V49.1 , Mechanical problems with limbs
V49.2 , Motor problems with limbs
V49.3 , Sensory problems with limbs
V49.4 , Disfigurements of limbs
V49.5 , Other problems of limbs
V49.6 , Upper limb amputation status
V49.60 , Unspecified level
V49.61 , Thumb
V49.62 , Other finger(s)
V49.63 , Hand
V49.64 , Wrist
V49.65 , Below elbow
V49.66 , Above elbow
V49.67 , Shoulder
V49.7 , Lower limb amputation status
V49.70 , Unspecified level
V49.71 , Great toe
V49.72 , Other toe(s)
V49.73 , Foot
V49.74 , Ankle
V49.75 , Below knee
V49.76 , Above knee
V49.77 , Hip
V49.8 , Other specified conditions influencing health status
V49.81 , Asymptomatic postmenopausal status (age-related) (natural)
V49.82 , Dental sealant status
V49.83 , Awaiting organ transplant status
V49.84 , Bed confinement status
V49.85 , Dual sensory impairment
V49.89 , Other specified conditions influencing health status
V49.9 , Unspecified
V50 , Elective surgery for purposes other than remedying health states
V50.0 , Hair transplant
V50.1 , Other plastic surgery for unacceptable cosmetic appearance
V50.2 , Routine or ritual circumcision
V50.3 , Ear piercing
V50.4 , Prophylactic organ removal
V50.41 , Breast
V50.42 , Ovary
V50.49 , Other
V50.8 , Other
V50.9 , Unspecified
V51 , Aftercare involving the use of plastic surgery
V52 , Fitting and adjustment of prosthetic device and implant
V52.0 , Artificial arm (complete) (partial)
V52.1 , Artificial leg (complete) (partial)
V52.2 , Artificial eye
V52.3 , Dental prosthetic device
V52.4 , Breast prosthesis and implant
V52.8 , Other specified prosthetic device
V52.9 , Unspecified prosthetic device
V53 , Fitting and adjustment of other device
V53.0 , Devices related to nervous system and special senses
V53.01 , Fitting and adjustment of cerebral ventricle (communicating) shunt
V53.02 , Neuropacemaker (brain) (peripheral nerve) (spinal cord)
V53.09 , Fitting and adjustment of other devices related to nervous system and special senses
V53.1 , Spectacles and contact lenses
V53.2 , Hearing aid
V53.3 , Cardiac device
V53.31 , Cardiac pacemaker
V53.32 , Automatic implantable cardiac defibrillator
V53.39 , Other cardiac device
V53.4 , Orthodontic devices
V53.5 , Other intestinal appliance
V53.6 , Urinary devices
V53.7 , Orthopedic devices
V53.8 , Wheelchair
V53.9 , Other and unspecified device
V53.90 , Unspecified device
V53.91 , Fitting and adjustment of insulin pump
V53.99 , Other device
V54 , Other orthopedic aftercare
V54.0 , Aftercare involving internal fixation device
V54.01 , Encounter for removal of internal fixation device
V54.02 , Encounter for lengthening/adjustment of growth rod
V54.09 , Other aftercare involving internal fixation device
V54.1 , Aftercare for healing traumatic fracture
V54.10 , Aftercare for healing traumatic fracture of arm, unspecified
V54.11 , Aftercare for healing traumatic fracture of upper arm
V54.12 , Aftercare for healing traumatic fracture of lower arm
V54.13 , Aftercare for healing traumatic fracture of hip
V54.14 , Aftercare for healing traumatic fracture of leg, unspecified
V54.15 , Aftercare for healing traumatic fracture of upper leg
V54.16 , Aftercare for healing traumatic fracture of lower leg
V54.17 , Aftercare for healing traumatic fracture of vertebrae
V54.19 , Aftercare for healing traumatic fracture of other bone
V54.2 , Aftercare for healing pathologic fracture
V54.20 , Aftercare for healing pathologic fracture of arm, unspecified
V54.21 , Aftercare for healing pathologic fracture of upper arm
V54.22 , Aftercare for healing pathologic fracture of lower arm
V54.23 , Aftercare for healing pathologic fracture of hip
V54.24 , Aftercare for healing pathologic fracture of leg, unspecified
V54.25 , Aftercare for healing pathologic fracture of upper leg
V54.26 , Aftercare for healing pathologic fracture of lower leg
V54.27 , Aftercare for healing pathologic fracture of vertebrae
V54.29 , Aftercare for healing pathologic fracture of other bone
V54.8 , Other orthopedic aftercare
V54.81 , Aftercare following joint replacement
V54.89 , Other orthopedic aftercare
V54.9 , Unspecified orthopedic aftercare
V55 , Attention to artificial openings
V55.0 , Tracheostomy
V55.1 , Gastrostomy
V55.2 , Ileostomy
V55.3 , Colostomy
V55.4 , Other artificial opening of digestive tract
V55.5 , Cystostomy
V55.6 , Other artificial opening of urinary tract
V55.7 , Artificial vagina
V55.8 , Other specified artificial opening
V55.9 , Unspecified artificial opening
V56 , Encounter for dialysis and dialysis catheter care
V56.0 , Extracorporeal dialysis
V56.1 , Fitting and adjustment of extracorporeal dialysis catheter
V56.2 , Fitting and adjustment of peritoneal dialysis catheter
V56.3 , Encounter for adequacy testing for dialysis
V56.31 , Encounter for adequacy testing for hemodialysis
V56.32 , Encounter for adequacy testing for peritoneal dialysis
V56.8 , Other dialysis
V57 , Care involving use of rehabilitation procedures
V57.0 , Breathing exercises
V57.1 , Other physical therapy
V57.2 , Occupational therapy and vocational rehabilitation
V57.21 , Encounter for occupational therapy
V57.22 , Encounter for vocational therapy
V57.3 , Speech therapy
V57.4 , Orthoptic training
V57.8 , Other specified rehabilitation procedure
V57.81 , Orthotic training
V57.89 , Other
V57.9 , Unspecified rehabilitation procedure
V58 , Encounter for other and unspecified procedures and aftercare
V58.0 , Radiotherapy
V58.1 , Encounter for chemotherapy and immunotherapy for neoplastic conditions
V58.11 , 
V58.12 , 
V58.2 , Blood transfusion, without reported diagnosis
V58.3 , Attention to dressings and sutures
V58.30 , Encounter for change or removal of nonsurgical wound dressing
V58.31 , Encounter for change or removal of surgical wound dressing
V58.32 , Encounter for removal of sutures
V58.4 , Other aftercare following surgery
V58.41 , Encounter for planned post-operative wound closure
V58.42 , Aftercare following surgery for neoplasm
V58.43 , Aftercare following surgery for injury and trauma
V58.44 , Aftercare following organ transplant
V58.49 , Other specified aftercare following surgery
V58.5 , Orthodontics
V58.6 , Long-term (current) drug use
V58.61 , Long-term (current) use of anticoagulants
V58.62 , Long-term (current) use of antibiotics
V58.63 , Long-term (current) use of antiplatelets/antithrombotics
V58.64 , Long-term (current) use of non-steroidal anti-inflammatories (NSAID)
V58.65 , Long-term (current) use of steroids
V58.66 , Long-term (current) use of aspirin
V58.67 , Long-term (current) use of insulin
V58.69 , Long-term (current) use of other medications
V58.7 , Aftercare following surgery to specified body systems, not elsewhere classified
V58.71 , Aftercare following surgery of the sense organs, NEC
V58.72 , Aftercare following surgery of the nervous system, NEC
V58.73 , Aftercare following surgery of the circulatory system, NEC
V58.74 , Aftercare following surgery of the respiratory system, NEC
V58.75 , Aftercare following surgery of the teeth, oral cavity and digestive system, NEC
V58.76 , Aftercare following surgery of the genitourinary system, NEC
V58.77 , Aftercare following surgery of the skin and subcutaneous tissue, NEC
V58.78 , Aftercare following surgery of the musculoskeletal system, NEC
V58.8 , Other specified procedures and aftercare
V58.81 , Fitting and adjustment of vascular catheter
V58.82 , Fitting and adjustment of non-vascular catheter NEC
V58.83 , Encounter for therapeutic drug monitoring
V58.89 , Other specified aftercare
V58.9 , Unspecified aftercare
V59 , Donors
V59.0 , Blood
V59.01 , Whole blood
V59.02 , Stem cells
V59.09 , Other
V59.1 , Skin
V59.2 , Bone
V59.3 , Bone marrow
V59.4 , Kidney
V59.5 , Cornea
V59.6 , Liver
V59.7 , Egg (oocyte) (ovum)
V59.70 , Egg (oocyte) (ovum) donor, unspecified
V59.71 , Egg (oocyte) (ovum) donor, under age 35, anonymous recipient
V59.72 , Egg (oocyte) (ovum) donor, under age 35, designated recipient
V59.73 , Egg (oocyte) (ovum) donor, age 35 and over, anonymous recipient
V59.74 , Egg (oocyte) (ovum) donor, age 35 and over, designated recipient
V59.8 , Other specified organ or tissue
V59.9 , Unspecified organ or tissue
V60 , Housing, household, and economic circumstances
V60.0 , Lack of housing
V60.1 , Inadequate housing
V60.2 , Inadequate material resources
V60.3 , Person living alone
V60.4 , No other household member able to render care
V60.5 , Holiday relief care
V60.6 , Person living in residential institution
V60.8 , Other specified housing or economic circumstances
V60.9 , Unspecified housing or economic circumstance
V61 , Other family circumstances
V61.0 , Family disruption
V61.1 , Counseling for marital and partner problems
V61.10 , Counseling for marital and partner problems, unspecified
V61.11 , Counseling for victim of spousal and partner abuse
V61.12 , Counseling for perpetrator of spousal and partner abuse
V61.2 , Parent-child problems
V61.20 , Counseling for parent-child problem, unspecified
V61.21 , Counseling for victim of child abuse
V61.22 , Counseling for perpetrator of parental child abuse
V61.29 , Other
V61.3 , Problems with aged parents or in-laws
V61.4 , Health problems within family
V61.41 , Alcoholism in family
V61.49 , Other
V61.5 , Multiparity
V61.6 , Illegitimacy or illegitimate pregnancy
V61.7 , Other unwanted pregnancy
V61.8 , Other specified family circumstances
V61.9 , Unspecified family circumstance
V62 , Other psychosocial circumstances
V62.0 , Unemployment
V62.1 , Adverse effects of work environment
V62.2 , Other occupational circumstances or maladjustment
V62.3 , Educational circumstances
V62.4 , Social maladjustment
V62.5 , Legal circumstances
V62.6 , Refusal of treatment for reasons of religion or conscience
V62.8 , Other psychological or physical stress, not elsewhere classified
V62.81 , Interpersonal problems, not elsewhere classified
V62.82 , Bereavement, uncomplicated
V62.83 , Counseling for perpetrator of physical/sexual abuse
V62.84 , Suicidal ideation
V62.89 , Other
V62.9 , Unspecified psychosocial circumstance
V63 , Unavailability of other medical facilities for care
V63.0 , Residence remote from hospital or other health care facility
V63.1 , Medical services in home not available
V63.2 , Person awaiting admission to adequate facility elsewhere
V63.8 , Other specified reasons for unavailability of medical facilities
V63.9 , Unspecified reason for unavailability of medical facilities
V64 , Persons encountering health services for specific procedures, not carried out
V64.0 , Vaccination not carried out
V64.00 , Vaccination not carried out, unspecified reason
V64.01 , Vaccination not carried out because of acute illness
V64.02 , Vaccination not carried out because of chronic illness or condition
V64.03 , Vaccination not carried out because of immune compromised state
V64.04 , Vaccination not carried out because of allergy to vaccine or component
V64.05 , Vaccination not carried out because of caregiver refusal
V64.06 , Vaccination not carried out because of patient refusal
V64.07 , Vaccination not carried out for religious reasons
V64.08 , Vaccination not carried out because patient had disease being vaccinated against
V64.09 , Vaccination not carried out for other reason
V64.1 , Surgical or other procedure not carried out because of contraindication
V64.2 , Surgical or other procedure not carried out because of patient's decision
V64.3 , Procedure not carried out for other reasons
V64.4 , Closed surgical procedure converted to open procedure
V64.41 , Laparoscopic surgical procedure converted to open procedure
V64.42 , Thoracoscopic surgical procedure converted to open procedure
V64.43 , Arthroscopic surgical procedure converted to open procedure
V65 , Other persons seeking consultation 
V65.0 , Healthy person accompanying sick person
V65.1 , Person consulting on behalf of another person
V65.11 , Pediatric pre-birth visit for expecting mother
V65.19 , Other person consulting on behalf of another person
V65.2 , Person feigning illness
V65.3 , Dietary surveillance and counseling
V65.4 , Other counseling, not elsewhere classified
V65.40 , Counseling NOS
V65.41 , Exercise counseling
V65.42 , Counseling on substance use and abuse
V65.43 , Counseling on injury prevention
V65.44 , Human immunodeficiency virus [HIV] counseling
V65.45 , Counseling on other sexually transmitted diseases
V65.46 , Encounter for insulin pump training
V65.49 , Other specified counseling
V65.5 , Person with feared complaint in whom no diagnosis was made
V65.8 , Other reasons for seeking consultation
V65.9 , Unspecified reason for consultation
V66 , Convalescence and palliative care
V66.0 , Following surgery
V66.1 , Following radiotherapy
V66.2 , Following chemotherapy
V66.3 , Following psychotherapy and other treatment for mental disorder
V66.4 , Following treatment of fracture
V66.5 , Following other treatment
V66.6 , Following combined treatment
V66.7 , Encounter for palliative care
V66.9 , Unspecified convalescence
V67 , Follow-up examination
V67.0 , Following surgery
V67.00 , Following surgery, unspecified
V67.01 , Follow-up vaginal pap smear
V67.09 , Following other surgery
V67.1 , Following radiotherapy
V67.2 , Following chemotherapy
V67.3 , Following psychotherapy and other treatment for mental disorder
V67.4 , Following treatment of healed fracture
V67.5 , Following other treatment
V67.51 , Following completed treatment with high-risk medication, not elsewhere classified
V67.59 , Other
V67.6 , Following combined treatment
V67.9 , Unspecified follow-up examination
V68 , Encounters for administrative purposes
V68.0 , Issue of medical certificates
V68.01 , Disability examination
V68.09 , Other issue of medical certificates
V68.1 , Issue of repeat prescriptions
V68.2 , Request for expert evidence
V68.8 , Other specified administrative purpose
V68.81 , Referral of patient without examination or treatment
V68.89 , Other
V68.9 , Unspecified administrative purpose
V69 , Problems related to lifestyle
V69.0 , Lack of physical exercise
V69.1 , Inappropriate diet and eating habits
V69.2 , High-risk sexual behavior
V69.3 , Gambling and betting
V69.4 , Lack of adequate sleep
V69.5 , Behavioral insomnia of childhood
V69.8 , Other problems related to lifestyle
V69.9 , Problem related to lifestyle, unspecified
V70 , General medical examination
V70.0 , Routine general medical examination at a health care facility
V70.1 , General psychiatric examination, requested by the authority
V70.2 , General psychiatric examination, other and unspecified
V70.3 , Other medical examination for administrative purposes
V70.4 , Examination for medicolegal reasons
V70.5 , Health examination of defined subpopulations
V70.6 , Health examination in population surveys
V70.7 , Examination of participant in clinical trial
V70.8 , Other specified general medical examinations
V70.9 , Unspecified general medical examination
V71 , Observation and evaluation for suspected conditions not found
V71.0 , Observation for suspected mental condition
V71.01 , Adult antisocial behavior
V71.02 , Childhood or adolescent antisocial behavior
V71.09 , Other suspected mental condition
V71.1 , Observation for suspected malignant neoplasm
V71.2 , Observation for suspected tuberculosis
V71.3 , Observation following accident at work
V71.4 , Observation following other accident
V71.5 , Observation following alleged rape or seduction
V71.6 , Observation following other inflicted injury
V71.7 , Observation for suspected cardiovascular disease
V71.8 , Observation and evaluation for other specified suspected conditions
V71.81 , Abuse and neglect
V71.82 , Observation and evaluation for suspected exposure to anthrax
V71.83 , Observation and evaluation for suspected exposure to other biological agent
V71.89 , Other specified suspected conditions
V71.9 , Observation for unspecified suspected condition
V72 , Special investigations and examinations
V72.0 , Examination of eyes and vision
V72.1 , Examination of ears and hearing
V72.11 , Encounter for hearing examination following failed hearing screening
V72.12 , Encounter for hearing conservation and treatment
V72.19 , Other examination of ears and hearing
V72.2 , Dental examination
V72.3 , Gynecological examination
V72.31 , Routine gynecological examination
V72.32 , Encounter for Papanicolaou cervical smear to confirm findings of recent normal smear following initial abnormal smear
V72.4 , Pregnancy examination or test
V72.40 , Pregnancy examination or test, pregnancy unconfirmed
V72.41 , Pregnancy examination or test, negative result
V72.42 , Pregnancy examination or test, positive result
V72.5 , Radiological examination, not elsewhere classified
V72.6 , Laboratory examination
V72.7 , Diagnostic skin and sensitization tests
V72.8 , Other specified examinations
V72.81 , Preoperative cardiovascular examination
V72.82 , Preoperative respiratory examination
V72.83 , Other specified preoperative examination
V72.84 , Preoperative examination, unspecified
V72.85 , Other specified examination
V72.86 , Encounter for blood typing
V72.9 , Unspecified examination
V73 , Special screening examination for viral and chlamydial diseases
V73.0 , Poliomyelitis
V73.1 , Smallpox
V73.2 , Measles
V73.3 , Rubella
V73.4 , Yellow fever
V73.5 , Other arthropod-borne viral diseases
V73.6 , Trachoma
V73.8 , Other specified viral and chlamydial diseases
V73.81 , Human papillomavirus (HPV)
V73.88 , Other specified chlamydial diseases
V73.89 , Other specified viral diseases
V73.9 , Unspecified viral and chlamydial disease
V73.98 , Unspecified chlamydial disease
V73.99 , Unspecified viral disease
V74 , Special screening examination for bacterial and spirochetal diseases
V74.0 , Cholera
V74.1 , Pulmonary tuberculosis
V74.2 , Leprosy [Hansen's disease]
V74.3 , Diphtheria
V74.4 , Bacterial conjunctivitis
V74.5 , Venereal disease
V74.6 , Yaws
V74.8 , Other specified bacterial and spirochetal diseases
V74.9 , Unspecified bacterial and spirochetal disease
V75 , Special screening examination for other infectious diseases
V75.0 , Rickettsial diseases
V75.1 , Malaria
V75.2 , Leishmaniasis
V75.3 , Trypanosomiasis
V75.4 , Mycotic infections
V75.5 , Schistosomiasis
V75.6 , Filariasis
V75.7 , Intestinal helminthiasis
V75.8 , Other specified parasitic infections
V75.9 , Unspecified infectious disease
V76 , Special screening for malignant neoplasms
V76.0 , Respiratory organs
V76.1 , Breast
V76.10 , Breast screening, unspecified
V76.11 , Screening mammogram for high-risk patient
V76.12 , Other screening mammogram
V76.19 , Other screening breast examination
V76.2 , Cervix
V76.3 , Bladder
V76.4 , Other sites
V76.41 , Rectum
V76.42 , Oral cavity
V76.43 , Skin
V76.44 , Prostate
V76.45 , Testis
V76.46 , Ovary
V76.47 , Vagina
V76.49 , Other sites
V76.5 , Intestine
V76.50 , Intestine, unspecified
V76.51 , Colon
V76.52 , Small intestine
V76.8 , Other neoplasm
V76.81 , Nervous system
V76.89 , Other neoplasm
V76.9 , Unspecified
V77 , Special screening for endocrine, nutritional, metabolic, and immunity disorders
V77.0 , Thyroid disorders
V77.1 , Diabetes mellitus
V77.2 , Malnutrition
V77.3 , Phenylketonuria [PKU]
V77.4 , Galactosemia
V77.5 , Gout
V77.6 , Cystic fibrosis
V77.7 , Other inborn errors of metabolism
V77.8 , Obesity
V77.9 , Other and unspecified endocrine, nutritional, metabolic, and immunity disorders
V77.91 , Screening for lipoid disorders
V77.99 , Other and unspecified endocrine, nutritional, metabolic, and immunity disorders
V78 , Special screening for disorders of blood and blood-forming organs
V78.0 , Iron deficiency anemia
V78.1 , Other and unspecified deficiency anemia
V78.2 , Sickle-cell disease or trait
V78.3 , Other hemoglobinopathies
V78.8 , Other disorders of blood and blood-forming organs
V78.9 , Unspecified disorder of blood and blood-forming organs
V79 , Special screening for mental disorders and developmental handicaps
V79.0 , Depression
V79.1 , Alcoholism
V79.2 , Mental retardation
V79.3 , Developmental handicaps in early childhood
V79.8 , Other specified mental disorders and developmental handicaps
V79.9 , Unspecified mental disorder and developmental handicap
V80 , Special screening for neurological, eye, and ear diseases
V80.0 , Neurological conditions
V80.1 , Glaucoma
V80.2 , Other eye conditions
V80.3 , Ear diseases
V81 , Special screening for cardiovascular, respiratory, and genitourinary diseases
V81.0 , Ischemic heart disease
V81.1 , Hypertension
V81.2 , Other and unspecified cardiovascular conditions
V81.3 , Chronic bronchitis and emphysema
V81.4 , Other and unspecified respiratory conditions
V81.5 , Nephropathy
V81.6 , Other and unspecified genitourinary conditions
V82 , Special screening for other conditions
V82.0 , Skin conditions
V82.1 , Rheumatoid arthritis
V82.2 , Other rheumatic disorders
V82.3 , Congenital dislocation of hip
V82.4 , Maternal postnatal screening for chromosomal anomalies
V82.5 , Chemical poisoning and other contamination
V82.6 , Multiphasic screening
V82.7 , Genetic screening
V82.71 , Screening for genetic disease carrier status
V82.79 , Other genetic screening
V82.8 , Other specified conditions
V82.81 , Osteoporosis
V82.89 , Other specified conditions
V82.9 , Unspecified condition
V83 , Genetic carrier status
V83.0 , Hemophilia A carrier
V83.01 , Asymptomatic hemophilia A carrier
V83.02 , Symptomatic hemophilia A carrier
V83.8 , Other genetic carrier status
V83.81 , Cystic fibrosis gene carrier
V83.89 , Other genetic carrier status
V84 , Genetic susceptibility to disease
V84.0 , Genetic susceptibility to malignant neoplasm
V84.01 , Genetic susceptibility to malignant neoplasm of breast
V84.02 , Genetic susceptibility to malignant neoplasm of ovary
V84.03 , Genetic susceptibility to malignant neoplasm of prostate
V84.04 , Genetic susceptibility to malignant neoplasm of endometrium
V84.09 , Genetic susceptibility to other malignant neoplasm
V84.8 , Genetic susceptibility to other disease
V84.81 , Genetic susceptibility to multiple endocrine neoplasia [MEN]
V84.89 , Genetic susceptibility to other disease
V85 , Body mass index (BMI)
V85.0 , Body Mass Index less than 19, adult
V85.1 , Body Mass Index between 19-24, adult
V85.2 , Body Mass Index between 25-29, adult
V85.21 , Body Mass Index 25.0-25.9, adult
V85.22 , Body Mass Index 26.0-26.9, adult
V85.23 , Body Mass Index 27.0-27.9, adult
V85.24 , Body Mass Index 28.0-28.9, adult
V85.25 , Body Mass Index 29.0-29.9, adult
V85.3 , Body Mass Index between 30-39, adult
V85.30 , Body Mass Index 30.0-30.9, adult
V85.31 , Body Mass Index 31.0-31.9, adult
V85.32 , Body Mass Index 32.0-32.9, adult
V85.33 , Body Mass Index 33.0-33.9, adult
V85.34 , Body Mass Index 34.0-34.9, adult
V85.35 , Body Mass Index 35.0-35.9, adult
V85.36 , Body Mass Index 36.0-36.9, adult
V85.37 , Body Mass Index 37.0-37.9, adult
V85.38 , Body Mass Index 38.0-38.9, adult
V85.39 , Body Mass Index 39.0-39.9, adult
V85.4 , Body Mass Index 40 and over, adult
V85.5 , Body Mass Index, pediatric
V85.51 , Body Mass Index, pediatric, less than 5th percentile for age
V85.52 , Body Mass Index, pediatric, 5th percentile to less than 85th percentile for age
V85.53 , Body Mass Index, pediatric, 85th percentile to less than 95th percentile for age
V85.54 , Body Mass Index, pediatric, greater than or equal to 95th percentile for age
V86 , Estrogen receptor status
V86.0 , Estrogen receptor positive status [ER+]
V86.1 , Estrogen receptor negative status [ER-]
0 , Railway employee
1 , Passenger on railway
2 , Pedestrian
3 , Pedal cyclist
8 , Other specified person
9 , Unspecified person
E800 , Railway accident involving collision with rolling stock
E801 , Railway accident involving collision with other object
E802 , Railway accident involving derailment without antecedent collision
E803 , Railway accident involving explosion, fire, or burning
E804 , Fall in, on, or from railway train
E805 , Hit by rolling stock
E806 , Other specified railway accident
E807 , Railway accident of unspecified nature
0 , Driver of motor vehicle other than motorcycle
1 , Passenger in motor vehicle other than motorcycle
2 , Motorcyclist
3 , Passenger on motorcycle
4 , Occupant of streetcar
5 , Rider of animal; occupant of animal-drawn vehicle
6 , Pedal cyclist
7 , Pedestrian
8 , Other specified person
9 , Unspecified person
E810 , Motor vehicle traffic accident involving collision with train
E811 , Motor vehicle traffic accident involving re-entrant collision with another motor vehicle
E812 , Other motor vehicle traffic accident involving collision with motor vehicle
E813 , Motor vehicle traffic accident involving collision with other vehicle
E814 , Motor vehicle traffic accident involving collision with pedestrian
E815 , Other motor vehicle traffic accident involving collision on the highway
E816 , Motor vehicle traffic accident due to loss of control, without collision on the highway
E817 , Noncollision motor vehicle traffic accident while boarding or alighting
E818 , Other noncollision motor vehicle traffic accident
E819 , Motor vehicle traffic accident of unspecified nature
0 , Driver of motor vehicle other than motorcycle
1 , Passenger in motor vehicle other than motorcycle
2 , Motorcyclist
3 , Passenger on motorcycle
4 , Occupant of streetcar
5 , Rider of animal; occupant of animal-drawn vehicle
6 , Pedal cyclist
7 , Pedestrian
8 , Other specified person
9 , Unspecified person
E820 , Nontraffic accident involving motor-driven snow vehicle
E821 , Nontraffic accident involving other off-road motor vehicle
E822 , Other motor vehicle nontraffic accident involving collision with moving object
E823 , Other motor vehicle nontraffic accident involving collision with stationary object
E824 , Other motor vehicle nontraffic accident while boarding and alighting
E825 , Other motor vehicle nontraffic accident of other and unspecified nature
0 , Pedestrian
1 , Pedal cyclist
2 , Rider of animal
3 , Occupant of animal-drawn vehicle
4 , Occupant of streetcar
8 , Other specified person
9 , Unspecified person
E826 , Pedal cycle accident
E827 , Animal-drawn vehicle accident
E828 , Accident involving animal being ridden
E829 , Other road vehicle accidents
0 , Occupant of small boat, unpowered
1 , Occupant of small boat, powered
2 , Occupant of other watercraft­crew
3 , Occupant of other watercraft -- other than crew
4 , Water skier
5 , Swimmer
6 , Dockers, stevedores
8 , Other specified person
9 , Unspecified person
E830 , Accident to watercraft causing submersion
E831 , Accident to watercraft causing other injury
E832 , Other accidental submersion or drowning in water transport accident
E833 , Fall on stairs or ladders in water transport
E834 , Other fall from one level to another in water transport
E835 , Other and unspecified fall in water transport
E836 , Machinery accident in water transport
E837 , Explosion, fire, or burning in watercraft
E838 , Other and unspecified water transport accident
0 , Occupant of spacecraft
1 , Occupant of military aircraft, any
2 , Crew of commercial aircraft (powered) in surface-to-surface transport
3 , Other occupant of commercial aircraft (powered) in surface-to-surface transport
4 , Occupant of commercial aircraft (powered) in surface-to-air transport
5 , Occupant of other powered aircraft
6 , Occupant of unpowered aircraft, except parachutist
7 , Parachutist (military) (other)
8 , Ground crew, airline employee
9 , Other person
E840 , Accident to powered aircraft at takeoff or landing
E841 , Accident to powered aircraft, other and unspecified
E842 , Accident to unpowered aircraft
E843 , Fall in, on, or from aircraft
E844 , Other specified air transport accidents
E845 , Accident involving spacecraft
E846 , Accidents involving powered vehicles used solely within the buildings and premises of industrial or commercial establishment
E847 , Accidents involving cable cars not running on rails
E848 , Accidents involving other vehicles, not elsewhere classifiable
E849.0 , Home
E849.1 , Farm
E849.2 , Mine and quarry
E849.3 , Industrial place and premises
E849.4 , Place for recreation and sport
E849.5 , Street and highway
E849.6 , Public building
E849.7 , Residential institution
E849.8 , Other specified places
E849.9 , Unspecified place
E850 , Accidental poisoning by analgesics, antipyretics, and antirheumatics
E850.0 , Heroin
E850.1 , Methadone
E850.2 , Other opiates and related narcotics
E850.3 , Salicylates
E850.4 , Aromatic analgesics, not elsewhere classified
E850.5 , Pyrazole derivatives
E850.6 , Antirheumatics [antiphlogistics]
E850.7 , Other non-narcotic analgesics
E850.8 , Other specified analgesics and antipyretics
E850.9 , Unspecified analgesic or antipyretic
E851 , Accidental poisoning by barbiturates
E852 , Accidental poisoning by other sedatives and hypnotics
E852.0 , Chloral hydrate group
E852.1 , Paraldehyde
E852.2 , Bromine compounds
E852.3 , Methaqualone compounds
E852.4 , Glutethimide group
E852.5 , Mixed sedatives, not elsewhere classified
E852.8 , Other specified sedatives and hypnotics
E852.9 , Unspecified sedative or hypnotic
E853 , Accidental poisoning by tranquilizers
E853.0 , Phenothiazine-based tranquilizers
E853.1 , Butyrophenone-based tranquilizers
E853.2 , Benzodiazepine-based tranquilizers
E853.8 , Other specified tranquilizers
E853.9 , Unspecified tranquilizer
E854 , Accidental poisoning by other psychotropic agents
E854.0 , Antidepressants
E854.1 , Psychodysleptics [hallucinogens]
E854.2 , Psychostimulants
E854.3 , Central nervous system stimulants
E854.8 , Other psychotropic agents
E855 , Accidental poisoning by other drugs acting on central and autonomic nervous system
E855.0 , Anticonvulsant and anti-Parkinsonism drugs
E855.1 , Other central nervous system depressants
E855.2 , Local anesthetics
E855.3 , Parasympathomimetics [cholinergics]
E855.4 , Parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics
E855.5 , Sympathomimetics [adrenergics]
E855.6 , Sympatholytics [antiadrenergics]
E855.8 , Other specified drugs acting on central and autonomic nervous systems
